Timestamp_ms,Value
129063,0.039
129068,0.039
129073,0.035
129078,0.032
129083,0.030
129088,0.027
129093,0.020
129098,0.006
129103,-0.005
129108,-0.013
129113,-0.015
129118,-0.020
129123,-0.030
129128,-0.036
129133,-0.038
129138,-0.041
129143,-0.049
129148,-0.056
129153,-0.059
129158,-0.060
129163,-0.060
129168,-0.060
129173,-0.064
129178,-0.074
129183,-0.082
129188,-0.086
129193,-0.088
129198,-0.094
129203,-0.101
129208,-0.105
129213,-0.105
129218,-0.109
129223,-0.113
129228,-0.112
129233,-0.111
129238,-0.110
129243,-0.109
129248,-0.105
129253,-0.102
129258,-0.105
129263,-0.106
129268,-0.105
129273,-0.105
129278,-0.110
129283,-0.114
129288,-0.108
129293,-0.099
129298,-0.100
129303,-0.113
129308,-0.119
129313,-0.114
129318,-0.106
129323,-0.106
129328,-0.114
129333,-0.122
129338,-0.126
129343,-0.126
129348,-0.124
129353,-0.125
129358,-0.132
129363,-0.140
129368,-0.142
129373,-0.142
129378,-0.139
129383,-0.139
129388,-0.142
129393,-0.144
129398,-0.146
129403,-0.145
129408,-0.143
129413,-0.141
129418,-0.145
129423,-0.146
129428,-0.146
129433,-0.144
129438,-0.142
129443,-0.143
129448,-0.147
129453,-0.151
129458,-0.154
129463,-0.153
129468,-0.147
129473,-0.146
129478,-0.149
129483,-0.149
129488,-0.145
129493,-0.141
129498,-0.143
129503,-0.147
129508,-0.149
129513,-0.147
129518,-0.146
129523,-0.144
129528,-0.142
129533,-0.142
129538,-0.147
129543,-0.149
129548,-0.142
129553,-0.135
129558,-0.134
129563,-0.137
129568,-0.138
129573,-0.136
129578,-0.137
129583,-0.136
129588,-0.132
129593,-0.123
129598,-0.113
129603,-0.107
129608,-0.103
129613,-0.101
129618,-0.104
129623,-0.108
129628,-0.111
129633,-0.115
129638,-0.124
129643,-0.134
129648,-0.141
129653,-0.140
129658,-0.140
129663,-0.141
129668,-0.143
129673,-0.142
129678,-0.137
129683,-0.136
129688,-0.142
129693,-0.140
129698,-0.083
129703,0.084
129708,0.365
129713,0.635
129718,0.654
129723,0.278
129728,-0.357
129733,-0.896
129738,-1.061
129743,-0.874
129748,-0.574
129753,-0.352
129758,-0.242
129763,-0.185
129768,-0.142
129773,-0.115
129778,-0.103
129783,-0.096
129788,-0.085
129793,-0.079
129798,-0.083
129803,-0.089
129808,-0.081
129813,-0.069
129818,-0.062
129823,-0.060
129828,-0.057
129833,-0.050
129838,-0.042
129843,-0.041
129848,-0.045
129853,-0.048
129858,-0.047
129863,-0.041
129868,-0.036
129873,-0.033
129878,-0.030
129883,-0.023
129888,-0.017
129893,-0.011
129898,-0.012
129903,-0.011
129908,-0.011
129913,-0.014
129918,-0.023
129923,-0.027
129928,-0.021
129933,-0.010
129938,-0.003
129943,-0.006
129948,-0.013
129953,-0.015
129958,-0.017
129963,-0.019
129968,-0.024
129973,-0.032
129978,-0.043
129983,-0.053
129988,-0.061
129993,-0.065
129998,-0.069
130003,-0.075
130008,-0.081
130013,-0.085
130018,-0.088
130023,-0.092
130028,-0.096
130033,-0.098
130038,-0.097
130043,-0.095
130048,-0.094
130053,-0.100
130058,-0.111
130063,-0.119
130068,-0.120
130073,-0.119
130078,-0.119
130083,-0.118
130088,-0.111
130093,-0.107
130098,-0.103
130103,-0.101
130108,-0.100
130113,-0.100
130118,-0.100
130123,-0.100
130128,-0.095
130133,-0.085
130138,-0.077
130143,-0.076
130148,-0.079
130153,-0.079
130158,-0.075
130163,-0.070
130168,-0.068
130173,-0.067
130178,-0.069
130183,-0.070
130188,-0.072
130193,-0.077
130198,-0.082
130203,-0.080
130208,-0.071
130213,-0.066
130218,-0.069
130223,-0.074
130228,-0.071
130233,-0.067
130238,-0.070
130243,-0.073
130248,-0.070
130253,-0.064
130258,-0.063
130263,-0.066
130268,-0.067
130273,-0.070
130278,-0.070
130283,-0.064
130288,-0.051
130293,-0.042
130298,-0.045
130303,-0.055
130308,-0.056
130313,-0.049
130318,-0.039
130323,-0.035
130328,-0.036
130333,-0.038
130338,-0.036
130343,-0.032
130348,-0.029
130353,-0.029
130358,-0.031
130363,-0.030
130368,-0.025
130373,-0.018
130378,-0.018
130383,-0.023
130388,-0.024
130393,-0.019
130398,-0.014
130403,-0.009
130408,-0.003
130413,-0.001
130418,-0.002
130423,-0.002
130428,0.008
130433,0.023
130438,0.036
130443,0.043
130448,0.043
130453,0.040
130458,0.034
130463,0.028
130468,0.021
130473,0.016
130478,0.007
130483,0.004
130488,0.005
130493,0.006
130498,0.005
130503,0.005
130508,0.006
130513,0.012
130518,0.018
130523,0.019
130528,0.014
130533,0.038
130538,0.145
130543,0.380
130548,0.692
130553,0.883
130558,0.715
130563,0.159
130568,-0.494
130573,-0.865
130578,-0.808
130583,-0.514
130588,-0.249
130593,-0.113
130598,-0.055
130603,-0.008
130608,0.035
130613,0.057
130618,0.062
130623,0.061
130628,0.065
130633,0.069
130638,0.071
130643,0.076
130648,0.085
130653,0.092
130658,0.090
130663,0.085
130668,0.090
130673,0.101
130678,0.112
130683,0.117
130688,0.117
130693,0.116
130698,0.118
130703,0.126
130708,0.134
130713,0.136
130718,0.130
130723,0.128
130728,0.132
130733,0.136
130738,0.138
130743,0.143
130748,0.152
130753,0.156
130758,0.150
130763,0.145
130768,0.147
130773,0.150
130778,0.150
130783,0.148
130788,0.145
130793,0.141
130798,0.134
130803,0.126
130808,0.124
130813,0.121
130818,0.111
130823,0.099
130828,0.091
130833,0.088
130838,0.082
130843,0.074
130848,0.066
130853,0.060
130858,0.055
130863,0.048
130868,0.040
130873,0.032
130878,0.027
130883,0.026
130888,0.027
130893,0.023
130898,0.014
130903,0.008
130908,0.004
130913,0.001
130918,-0.003
130923,-0.003
130928,-0.006
130933,-0.006
130938,-0.004
130943,0.000
130948,0.003
130953,0.003
130958,0.003
130963,0.006
130968,0.009
130973,0.008
130978,0.003
130983,-0.002
130988,-0.004
130993,-0.003
130998,-0.003
131003,0.002
131008,0.005
131013,0.003
131018,-0.004
131023,-0.009
131028,-0.009
131033,-0.007
131038,-0.011
131043,-0.016
131048,-0.019
131053,-0.021
131058,-0.028
131063,-0.035
131068,-0.040
131073,-0.039
131078,-0.034
131083,-0.032
131088,-0.034
131093,-0.039
131098,-0.044
131103,-0.042
131108,-0.036
131113,-0.035
131118,-0.040
131123,-0.044
131128,-0.044
131133,-0.042
131138,-0.040
131143,-0.039
131148,-0.039
131153,-0.040
131158,-0.042
131163,-0.040
131168,-0.038
131173,-0.039
131178,-0.042
131183,-0.046
131188,-0.040
131193,-0.036
131198,-0.038
131203,-0.042
131208,-0.044
131213,-0.040
131218,-0.036
131223,-0.035
131228,-0.034
131233,-0.035
131238,-0.034
131243,-0.032
131248,-0.028
131253,-0.030
131258,-0.038
131263,-0.044
131268,-0.041
131273,-0.034
131278,-0.027
131283,-0.022
131288,-0.011
131293,0.005
131298,0.013
131303,0.014
131308,0.011
131313,0.006
131318,-0.001
131323,-0.007
131328,-0.009
131333,-0.013
131338,-0.018
131343,-0.026
131348,-0.029
131353,-0.026
131358,-0.026
131363,-0.028
131368,-0.022
131373,-0.014
131378,-0.016
131383,-0.025
131388,-0.008
131393,0.087
131398,0.307
131403,0.619
131408,0.843
131413,0.734
131418,0.231
131423,-0.401
131428,-0.777
131433,-0.748
131438,-0.491
131443,-0.256
131448,-0.138
131453,-0.086
131458,-0.050
131463,-0.020
131468,-0.005
131473,-0.002
131478,-0.004
131483,-0.002
131488,0.006
131493,0.010
131498,0.008
131503,0.005
131508,0.008
131513,0.017
131518,0.023
131523,0.026
131528,0.028
131533,0.029
131538,0.034
131543,0.038
131548,0.045
131553,0.048
131558,0.050
131563,0.052
131568,0.057
131573,0.061
131578,0.062
131583,0.063
131588,0.068
131593,0.073
131598,0.077
131603,0.079
131608,0.085
131613,0.090
131618,0.089
131623,0.082
131628,0.077
131633,0.081
131638,0.088
131643,0.090
131648,0.085
131653,0.077
131658,0.072
131663,0.069
131668,0.065
131673,0.059
131678,0.050
131683,0.039
131688,0.029
131693,0.020
131698,0.011
131703,0.006
131708,0.002
131713,-0.004
131718,-0.012
131723,-0.017
131728,-0.015
131733,-0.014
131738,-0.019
131743,-0.031
131748,-0.039
131753,-0.047
131758,-0.052
131763,-0.058
131768,-0.062
131773,-0.068
131778,-0.072
131783,-0.073
131788,-0.071
131793,-0.072
131798,-0.075
131803,-0.076
131808,-0.072
131813,-0.069
131818,-0.071
131823,-0.071
131828,-0.066
131833,-0.059
131838,-0.057
131843,-0.061
131848,-0.066
131853,-0.064
131858,-0.060
131863,-0.056
131868,-0.057
131873,-0.058
131878,-0.058
131883,-0.058
131888,-0.058
131893,-0.063
131898,-0.070
131903,-0.070
131908,-0.064
131913,-0.062
131918,-0.070
131923,-0.080
131928,-0.085
131933,-0.085
131938,-0.082
131943,-0.082
131948,-0.085
131953,-0.090
131958,-0.093
131963,-0.092
131968,-0.089
131973,-0.090
131978,-0.094
131983,-0.094
131988,-0.090
131993,-0.083
131998,-0.082
132003,-0.086
132008,-0.090
132013,-0.091
132018,-0.090
132023,-0.088
132028,-0.084
132033,-0.082
132038,-0.082
132043,-0.081
132048,-0.080
132053,-0.080
132058,-0.084
132063,-0.084
132068,-0.080
132073,-0.080
132078,-0.085
132083,-0.089
132088,-0.085
132093,-0.075
132098,-0.069
132103,-0.069
132108,-0.071
132113,-0.072
132118,-0.078
132123,-0.084
132128,-0.081
132133,-0.069
132138,-0.063
132143,-0.065
132148,-0.072
132153,-0.072
132158,-0.064
132163,-0.055
132168,-0.048
132173,-0.045
132178,-0.037
132183,-0.022
132188,-0.011
132193,-0.014
132198,-0.025
132203,-0.032
132208,-0.035
132213,-0.039
132218,-0.048
132223,-0.058
132228,-0.063
132233,-0.061
132238,-0.057
132243,-0.053
132248,-0.052
132253,-0.049
132258,-0.047
132263,-0.053
132268,-0.061
132273,-0.044
132278,0.043
132283,0.253
132288,0.563
132293,0.803
132298,0.714
132303,0.225
132308,-0.407
132313,-0.788
132318,-0.761
132323,-0.503
132328,-0.275
132333,-0.164
132338,-0.117
132343,-0.077
132348,-0.047
132353,-0.036
132358,-0.033
132363,-0.027
132368,-0.014
132373,-0.003
132378,-0.002
132383,-0.005
132388,-0.008
132393,-0.006
132398,-0.002
132403,0.003
132408,0.006
132413,0.006
132418,0.006
132423,0.010
132428,0.018
132433,0.026
132438,0.027
132443,0.026
132448,0.026
132453,0.029
132458,0.035
132463,0.039
132468,0.043
132473,0.045
132478,0.053
132483,0.064
132488,0.073
132493,0.073
132498,0.071
132503,0.070
132508,0.072
132513,0.074
132518,0.073
132523,0.070
132528,0.066
132533,0.063
132538,0.062
132543,0.062
132548,0.061
132553,0.053
132558,0.038
132563,0.024
132568,0.017
132573,0.014
132578,0.009
132583,-0.002
132588,-0.012
132593,-0.018
132598,-0.019
132603,-0.019
132608,-0.019
132613,-0.020
132618,-0.023
132623,-0.024
132628,-0.027
132633,-0.035
132638,-0.045
132643,-0.051
132648,-0.051
132653,-0.051
132658,-0.054
132663,-0.058
132668,-0.059
132673,-0.059
132678,-0.063
132683,-0.065
132688,-0.060
132693,-0.058
132698,-0.063
132703,-0.066
132708,-0.059
132713,-0.050
132718,-0.047
132723,-0.050
132728,-0.052
132733,-0.054
132738,-0.053
132743,-0.051
132748,-0.050
132753,-0.051
132758,-0.057
132763,-0.060
132768,-0.058
132773,-0.055
132778,-0.056
132783,-0.061
132788,-0.068
132793,-0.072
132798,-0.074
132803,-0.077
132808,-0.080
132813,-0.079
132818,-0.079
132823,-0.081
132828,-0.085
132833,-0.090
132838,-0.093
132843,-0.094
132848,-0.096
132853,-0.100
132858,-0.105
132863,-0.106
132868,-0.105
132873,-0.103
132878,-0.105
132883,-0.105
132888,-0.102
132893,-0.099
132898,-0.098
132903,-0.100
132908,-0.101
132913,-0.098
132918,-0.098
132923,-0.102
132928,-0.110
132933,-0.112
132938,-0.107
132943,-0.099
132948,-0.096
132953,-0.100
132958,-0.107
132963,-0.111
132968,-0.110
132973,-0.104
132978,-0.101
132983,-0.107
132988,-0.114
132993,-0.112
132998,-0.105
133003,-0.100
133008,-0.102
133013,-0.103
133018,-0.100
133023,-0.095
133028,-0.095
133033,-0.098
133038,-0.102
133043,-0.101
133048,-0.099
133053,-0.095
133058,-0.093
133063,-0.090
133068,-0.086
133073,-0.081
133078,-0.076
133083,-0.063
133088,-0.046
133093,-0.039
133098,-0.046
133103,-0.060
133108,-0.070
133113,-0.079
133118,-0.090
133123,-0.098
133128,-0.098
133133,-0.094
133138,-0.092
133143,-0.092
133148,-0.093
133153,-0.092
133158,-0.091
133163,-0.095
133168,-0.102
133173,-0.092
133178,-0.037
133183,0.115
133188,0.381
133193,0.663
133198,0.716
133203,0.368
133208,-0.264
133213,-0.805
133218,-0.956
133223,-0.748
133228,-0.449
133233,-0.257
133238,-0.177
133243,-0.133
133248,-0.094
133253,-0.070
133258,-0.065
133263,-0.064
133268,-0.056
133273,-0.045
133278,-0.038
133283,-0.036
133288,-0.039
133293,-0.040
133298,-0.039
133303,-0.039
133308,-0.036
133313,-0.031
133318,-0.023
133323,-0.016
133328,-0.013
133333,-0.014
133338,-0.015
133343,-0.011
133348,-0.005
133353,-0.002
133358,-0.002
133363,-0.002
133368,0.000
133373,0.007
133378,0.014
133383,0.016
133388,0.010
133393,0.006
133398,0.009
133403,0.017
133408,0.020
133413,0.021
133418,0.021
133423,0.023
133428,0.019
133433,0.012
133438,0.003
133443,-0.003
133448,-0.009
133453,-0.018
133458,-0.028
133463,-0.034
133468,-0.037
133473,-0.042
133478,-0.051
133483,-0.061
133488,-0.070
133493,-0.078
133498,-0.084
133503,-0.085
133508,-0.084
133513,-0.080
133518,-0.083
133523,-0.089
133528,-0.095
133533,-0.098
133538,-0.096
133543,-0.095
133548,-0.097
133553,-0.101
133558,-0.106
133563,-0.109
133568,-0.112
133573,-0.115
133578,-0.119
133583,-0.118
133588,-0.113
133593,-0.108
133598,-0.109
133603,-0.115
133608,-0.119
133613,-0.119
133618,-0.114
133623,-0.112
133628,-0.113
133633,-0.117
133638,-0.121
133643,-0.121
133648,-0.114
133653,-0.108
133658,-0.111
133663,-0.121
133668,-0.132
133673,-0.135
133678,-0.133
133683,-0.131
133688,-0.132
133693,-0.135
133698,-0.141
133703,-0.146
133708,-0.148
133713,-0.151
133718,-0.154
133723,-0.155
133728,-0.154
133733,-0.153
133738,-0.157
133743,-0.162
133748,-0.165
133753,-0.165
133758,-0.166
133763,-0.163
133768,-0.159
133773,-0.155
133778,-0.158
133783,-0.161
133788,-0.161
133793,-0.156
133798,-0.152
133803,-0.150
133808,-0.148
133813,-0.151
133818,-0.155
133823,-0.159
133828,-0.159
133833,-0.157
133838,-0.158
133843,-0.159
133848,-0.159
133853,-0.157
133858,-0.158
133863,-0.158
133868,-0.150
133873,-0.145
133878,-0.146
133883,-0.153
133888,-0.151
133893,-0.138
133898,-0.126
133903,-0.127
133908,-0.138
133913,-0.144
133918,-0.142
133923,-0.129
133928,-0.109
133933,-0.089
133938,-0.077
133943,-0.080
133948,-0.095
133953,-0.109
133958,-0.120
133963,-0.124
133968,-0.124
133973,-0.129
133978,-0.133
133983,-0.132
133988,-0.125
133993,-0.121
133998,-0.125
134003,-0.127
134008,-0.116
134013,-0.100
134018,-0.100
134023,-0.114
134028,-0.097
134033,0.011
134038,0.247
134043,0.556
134048,0.743
134053,0.576
134058,0.031
134063,-0.618
134068,-0.996
134073,-0.961
134078,-0.676
134083,-0.396
134088,-0.230
134093,-0.146
134098,-0.093
134103,-0.060
134108,-0.042
134113,-0.032
134118,-0.021
134123,-0.009
134128,-0.001
134133,0.005
134138,0.013
134143,0.021
134148,0.026
134153,0.028
134158,0.032
134163,0.038
134168,0.050
134173,0.063
134178,0.074
134183,0.082
134188,0.088
134193,0.087
134198,0.084
134203,0.080
134208,0.082
134213,0.087
134218,0.093
134223,0.099
134228,0.106
134233,0.113
134238,0.119
134243,0.122
134248,0.126
134253,0.124
134258,0.121
134263,0.121
134268,0.126
134273,0.128
134278,0.126
134283,0.125
134288,0.127
134293,0.127
134298,0.121
134303,0.114
134308,0.111
134313,0.103
134318,0.089
134323,0.074
134328,0.068
134333,0.068
134338,0.065
134343,0.060
134348,0.060
134353,0.058
134358,0.050
134363,0.039
134368,0.032
134373,0.031
134378,0.032
134383,0.032
134388,0.032
134393,0.029
134398,0.019
134403,0.012
134408,0.008
134413,0.011
134418,0.015
134423,0.015
134428,0.015
134433,0.016
134438,0.018
134443,0.021
134448,0.025
134453,0.025
134458,0.023
134463,0.023
134468,0.026
134473,0.027
134478,0.021
134483,0.013
134488,0.011
134493,0.014
134498,0.019
134503,0.020
134508,0.018
134513,0.016
134518,0.013
134523,0.010
134528,0.003
134533,-0.005
134538,-0.008
134543,-0.006
134548,-0.004
134553,-0.005
134558,-0.008
134563,-0.013
134568,-0.013
134573,-0.014
134578,-0.016
134583,-0.021
134588,-0.024
134593,-0.026
134598,-0.026
134603,-0.026
134608,-0.026
134613,-0.028
134618,-0.027
134623,-0.023
134628,-0.018
134633,-0.014
134638,-0.012
134643,-0.011
134648,-0.011
134653,-0.013
134658,-0.019
134663,-0.019
134668,-0.017
134673,-0.015
134678,-0.016
134683,-0.017
134688,-0.015
134693,-0.012
134698,-0.011
134703,-0.011
134708,-0.013
134713,-0.015
134718,-0.016
134723,-0.014
134728,-0.010
134733,-0.010
134738,-0.012
134743,-0.010
134748,-0.006
134753,-0.006
134758,-0.010
134763,-0.011
134768,-0.005
134773,0.004
134778,0.010
134783,0.016
134788,0.030
134793,0.045
134798,0.050
134803,0.041
134808,0.028
134813,0.021
134818,0.018
134823,0.015
134828,0.008
134833,-0.002
134838,-0.006
134843,-0.003
134848,0.005
134853,0.010
134858,0.008
134863,0.009
134868,0.011
134873,0.003
134878,-0.006
134883,0.021
134888,0.140
134893,0.387
134898,0.704
134903,0.885
134908,0.694
134913,0.125
134918,-0.511
134923,-0.832
134928,-0.741
134933,-0.453
134938,-0.219
134943,-0.107
134948,-0.051
134953,-0.008
134958,0.019
134963,0.027
134968,0.027
134973,0.029
134978,0.034
134983,0.040
134988,0.045
134993,0.046
134998,0.046
135003,0.048
135008,0.053
135013,0.058
135018,0.061
135023,0.066
135028,0.070
135033,0.075
135038,0.077
135043,0.077
135048,0.075
135053,0.077
135058,0.082
135063,0.091
135068,0.095
135073,0.093
135078,0.095
135083,0.105
135088,0.114
135093,0.114
135098,0.108
135103,0.106
135108,0.110
135113,0.115
135118,0.114
135123,0.112
135128,0.111
135133,0.113
135138,0.111
135143,0.108
135148,0.105
135153,0.097
135158,0.084
135163,0.070
135168,0.063
135173,0.061
135178,0.055
135183,0.045
135188,0.033
135193,0.024
135198,0.019
135203,0.015
135208,0.012
135213,0.005
135218,0.000
135223,0.001
135228,0.005
135233,0.002
135238,-0.009
135243,-0.020
135248,-0.024
135253,-0.026
135258,-0.028
135263,-0.034
135268,-0.037
135273,-0.038
135278,-0.037
135283,-0.034
135288,-0.033
135293,-0.033
135298,-0.038
135303,-0.040
135308,-0.039
135313,-0.037
135318,-0.039
135323,-0.040
135328,-0.037
135333,-0.035
135338,-0.038
135343,-0.042
135348,-0.042
135353,-0.037
135358,-0.036
135363,-0.042
135368,-0.050
135373,-0.050
135378,-0.044
135383,-0.039
135388,-0.042
135393,-0.050
135398,-0.056
135403,-0.060
135408,-0.061
135413,-0.063
135418,-0.066
135423,-0.072
135428,-0.074
135433,-0.072
135438,-0.071
135443,-0.074
135448,-0.080
135453,-0.084
135458,-0.083
135463,-0.081
135468,-0.080
135473,-0.083
135478,-0.086
135483,-0.087
135488,-0.082
135493,-0.076
135498,-0.075
135503,-0.076
135508,-0.077
135513,-0.080
135518,-0.080
135523,-0.080
135528,-0.078
135533,-0.079
135538,-0.079
135543,-0.080
135548,-0.079
135553,-0.076
135558,-0.076
135563,-0.076
135568,-0.076
135573,-0.078
135578,-0.079
135583,-0.076
135588,-0.070
135593,-0.068
135598,-0.069
135603,-0.068
135608,-0.067
135613,-0.069
135618,-0.072
135623,-0.070
135628,-0.063
135633,-0.058
135638,-0.058
135643,-0.053
135648,-0.036
135653,-0.016
135658,-0.008
135663,-0.013
135668,-0.022
135673,-0.033
135678,-0.049
135683,-0.058
135688,-0.055
135693,-0.046
135698,-0.044
135703,-0.048
135708,-0.055
135713,-0.056
135718,-0.058
135723,-0.055
135728,-0.046
135733,-0.043
135738,-0.053
135743,-0.054
135748,0.005
135753,0.175
135758,0.473
135763,0.766
135768,0.803
135773,0.422
135778,-0.218
135783,-0.723
135788,-0.826
135793,-0.613
135798,-0.350
135803,-0.194
135808,-0.126
135813,-0.083
135818,-0.051
135823,-0.035
135828,-0.029
135833,-0.023
135838,-0.021
135843,-0.020
135848,-0.018
135853,-0.013
135858,-0.008
135863,-0.004
135868,-0.005
135873,-0.008
135878,-0.008
135883,-0.003
135888,0.005
135893,0.011
135898,0.013
135903,0.016
135908,0.018
135913,0.018
135918,0.021
135923,0.026
135928,0.031
135933,0.032
135938,0.036
135943,0.043
135948,0.049
135953,0.054
135958,0.057
135963,0.063
135968,0.066
135973,0.064
135978,0.062
135983,0.065
135988,0.070
135993,0.070
135998,0.063
136003,0.056
136008,0.054
136013,0.053
136018,0.048
136023,0.040
136028,0.035
136033,0.030
136038,0.023
136043,0.014
136048,0.003
136053,-0.009
136058,-0.019
136063,-0.026
136068,-0.027
136073,-0.025
136078,-0.025
136083,-0.026
136088,-0.026
136093,-0.026
136098,-0.033
136103,-0.042
136108,-0.050
136113,-0.055
136118,-0.056
136123,-0.059
136128,-0.064
136133,-0.070
136138,-0.073
136143,-0.073
136148,-0.068
136153,-0.067
136158,-0.069
136163,-0.074
136168,-0.074
136173,-0.071
136178,-0.067
136183,-0.062
136188,-0.061
136193,-0.064
136198,-0.066
136203,-0.063
136208,-0.056
136213,-0.053
136218,-0.058
136223,-0.062
136228,-0.061
136233,-0.060
136238,-0.060
136243,-0.062
136248,-0.064
136253,-0.066
136258,-0.068
136263,-0.066
136268,-0.067
136273,-0.072
136278,-0.076
136283,-0.077
136288,-0.080
136293,-0.086
136298,-0.093
136303,-0.094
136308,-0.090
136313,-0.091
136318,-0.091
136323,-0.090
136328,-0.087
136333,-0.090
136338,-0.094
136343,-0.095
136348,-0.090
136353,-0.088
136358,-0.090
136363,-0.094
136368,-0.092
136373,-0.089
136378,-0.089
136383,-0.090
136388,-0.088
136393,-0.086
136398,-0.086
136403,-0.086
136408,-0.085
136413,-0.085
136418,-0.083
136423,-0.080
136428,-0.079
136433,-0.080
136438,-0.080
136443,-0.075
136448,-0.071
136453,-0.069
136458,-0.074
136463,-0.073
136468,-0.068
136473,-0.063
136478,-0.063
136483,-0.061
136488,-0.058
136493,-0.060
136498,-0.061
136503,-0.055
136508,-0.045
136513,-0.035
136518,-0.027
136523,-0.017
136528,-0.006
136533,-0.005
136538,-0.018
136543,-0.034
136548,-0.041
136553,-0.045
136558,-0.049
136563,-0.053
136568,-0.056
136573,-0.056
136578,-0.058
136583,-0.060
136588,-0.057
136593,-0.051
136598,-0.047
136603,-0.054
136608,-0.064
136613,-0.049
136618,0.039
136623,0.254
136628,0.570
136633,0.797
136638,0.677
136643,0.159
136648,-0.478
136653,-0.846
136658,-0.804
136663,-0.537
136668,-0.298
136673,-0.178
136678,-0.126
136683,-0.088
136688,-0.060
136693,-0.047
136698,-0.039
136703,-0.031
136708,-0.023
136713,-0.023
136718,-0.029
136723,-0.028
136728,-0.017
136733,-0.005
136738,-0.003
136743,-0.008
136748,-0.010
136753,-0.003
136758,0.007
136763,0.012
136768,0.010
136773,0.005
136778,0.003
136783,0.008
136788,0.014
136793,0.018
136798,0.018
136803,0.021
136808,0.028
136813,0.034
136818,0.034
136823,0.033
136828,0.040
136833,0.049
136838,0.050
136843,0.043
136848,0.039
136853,0.042
136858,0.043
136863,0.039
136868,0.033
136873,0.027
136878,0.027
136883,0.026
136888,0.024
136893,0.016
136898,0.006
136903,-0.005
136908,-0.018
136913,-0.033
136918,-0.042
136923,-0.045
136928,-0.041
136933,-0.042
136938,-0.047
136943,-0.051
136948,-0.049
136953,-0.053
136958,-0.062
136963,-0.069
136968,-0.068
136973,-0.064
136978,-0.068
136983,-0.076
136988,-0.084
136993,-0.084
136998,-0.084
137003,-0.089
137008,-0.096
137013,-0.103
137018,-0.108
137023,-0.108
137028,-0.103
137033,-0.095
137038,-0.092
137043,-0.092
137048,-0.095
137053,-0.097
137058,-0.096
137063,-0.092
137068,-0.091
137073,-0.094
137078,-0.102
137083,-0.108
137088,-0.107
137093,-0.102
137098,-0.098
137103,-0.096
137108,-0.100
137113,-0.110
137118,-0.116
137123,-0.112
137128,-0.107
137133,-0.111
137138,-0.122
137143,-0.128
137148,-0.126
137153,-0.124
137158,-0.125
137163,-0.124
137168,-0.120
137173,-0.121
137178,-0.130
137183,-0.136
137188,-0.136
137193,-0.135
137198,-0.135
137203,-0.135
137208,-0.137
137213,-0.138
137218,-0.142
137223,-0.144
137228,-0.139
137233,-0.135
137238,-0.135
137243,-0.138
137248,-0.138
137253,-0.134
137258,-0.128
137263,-0.129
137268,-0.134
137273,-0.140
137278,-0.143
137283,-0.141
137288,-0.132
137293,-0.126
137298,-0.125
137303,-0.129
137308,-0.129
137313,-0.130
137318,-0.132
137323,-0.136
137328,-0.134
137333,-0.124
137338,-0.109
137343,-0.098
137348,-0.089
137353,-0.085
137358,-0.086
137363,-0.090
137368,-0.095
137373,-0.101
137378,-0.108
137383,-0.117
137388,-0.126
137393,-0.130
137398,-0.132
137403,-0.134
137408,-0.139
137413,-0.139
137418,-0.131
137423,-0.115
137428,-0.106
137433,-0.115
137438,-0.127
137443,-0.103
137448,0.004
137453,0.227
137458,0.523
137463,0.704
137468,0.542
137473,-0.002
137478,-0.650
137483,-1.027
137488,-0.989
137493,-0.709
137498,-0.441
137503,-0.285
137508,-0.205
137513,-0.154
137518,-0.119
137523,-0.098
137528,-0.082
137533,-0.069
137538,-0.067
137543,-0.076
137548,-0.083
137553,-0.076
137558,-0.060
137563,-0.048
137568,-0.040
137573,-0.043
137578,-0.051
137583,-0.054
137588,-0.045
137593,-0.032
137598,-0.027
137603,-0.029
137608,-0.031
137613,-0.026
137618,-0.022
137623,-0.022
137628,-0.021
137633,-0.019
137638,-0.020
137643,-0.022
137648,-0.021
137653,-0.016
137658,-0.012
137663,-0.012
137668,-0.015
137673,-0.020
137678,-0.021
137683,-0.019
137688,-0.022
137693,-0.029
137698,-0.035
137703,-0.035
137708,-0.033
137713,-0.036
137718,-0.043
137723,-0.050
137728,-0.054
137733,-0.062
137738,-0.077
137743,-0.092
137748,-0.098
137753,-0.096
137758,-0.098
137763,-0.110
137768,-0.124
137773,-0.134
137778,-0.134
137783,-0.132
137788,-0.133
137793,-0.138
137798,-0.144
137803,-0.151
137808,-0.152
137813,-0.158
137818,-0.165
137823,-0.170
137828,-0.164
137833,-0.152
137838,-0.146
137843,-0.150
137848,-0.158
137853,-0.164
137858,-0.161
137863,-0.157
137868,-0.154
137873,-0.154
137878,-0.156
137883,-0.157
137888,-0.153
137893,-0.148
137898,-0.142
137903,-0.140
137908,-0.137
137913,-0.138
137918,-0.140
137923,-0.140
137928,-0.140
137933,-0.140
137938,-0.139
137943,-0.140
137948,-0.141
137953,-0.141
137958,-0.138
137963,-0.130
137968,-0.123
137973,-0.122
137978,-0.124
137983,-0.124
137988,-0.121
137993,-0.122
137998,-0.123
138003,-0.119
138008,-0.111
138013,-0.104
138018,-0.098
138023,-0.091
138028,-0.087
138033,-0.085
138038,-0.084
138043,-0.082
138048,-0.082
138053,-0.083
138058,-0.082
138063,-0.074
138068,-0.063
138073,-0.059
138078,-0.058
138083,-0.055
138088,-0.050
138093,-0.049
138098,-0.051
