Timestamp,Value
144442,0.034
144443,0.039
144444,0.048
144445,0.053
144446,0.052000000000000005
144447,0.052000000000000005
144448,0.056
144449,0.063
144450,0.07
144451,0.07100000000000001
144452,0.069
144453,0.066
144518,0.067
144519,0.068
144520,0.067
144521,0.063
144522,0.063
144523,0.063
144524,0.056
144525,0.043000000000000003
144526,0.032
144527,0.026000000000000002
144528,0.021
144529,0.012
144530,0
144531,-0.009000000000000001
144532,-0.017
144533,-0.024
144598,-0.026000000000000002
144599,-0.023
144600,-0.019
144601,-0.018000000000000002
144602,-0.021
144603,-0.025
144604,-0.028
144605,-0.031
144606,-0.031
144607,-0.033
144608,-0.039
144609,-0.049
144610,-0.056
144611,-0.057
144612,-0.057
144613,-0.058
144678,-0.061
144679,-0.065
144680,-0.066
144681,-0.065
144682,-0.064
144683,-0.063
144684,-0.064
144685,-0.062
144686,-0.057
144687,-0.055
144688,-0.058
144689,-0.065
144690,-0.068
144691,-0.063
144692,-0.057
144693,-0.059000000000000004
144758,-0.069
144759,-0.076
144760,-0.076
144761,-0.07100000000000001
144762,-0.069
144763,-0.069
144764,-0.073
144765,-0.081
144766,-0.09
144767,-0.095
144768,-0.095
144769,-0.094
144770,-0.097
144771,-0.1
144772,-0.10200000000000001
144773,-0.10400000000000001
144838,-0.106
144839,-0.105
144840,-0.10400000000000001
144841,-0.105
144842,-0.108
144843,-0.109
144844,-0.112
144845,-0.113
144846,-0.112
144847,-0.111
144848,-0.11
144849,-0.113
144850,-0.11800000000000001
144851,-0.116
144852,-0.109
144853,-0.10200000000000001
144918,-0.099
144919,-0.099
144920,-0.10400000000000001
144921,-0.107
144922,-0.108
144923,-0.109
144924,-0.11
144925,-0.11
144926,-0.106
144927,-0.1
144928,-0.1
144929,-0.106
144930,-0.111
144931,-0.107
144932,-0.101
144933,-0.097
144998,-0.1
144999,-0.10400000000000001
145000,-0.105
145001,-0.105
145002,-0.10300000000000001
145003,-0.099
145004,-0.097
145005,-0.097
145006,-0.097
145007,-0.095
145008,-0.084
145009,-0.068
145010,-0.047
145011,-0.038
145012,-0.045
145013,-0.06
145078,-0.07100000000000001
145079,-0.075
145080,-0.077
145081,-0.084
145082,-0.088
145083,-0.091
145084,-0.093
145085,-0.095
145086,-0.097
145087,-0.096
145088,-0.093
145089,-0.088
145090,-0.088
145091,-0.093
145092,-0.085
145093,-0.013000000000000001
145158,0.179
145159,0.47500000000000003
145160,0.712
145161,0.648
145162,0.191
145163,-0.449
145164,-0.894
145165,-0.935
145166,-0.684
145167,-0.401
145168,-0.232
145169,-0.158
145170,-0.114
145171,-0.079
145172,-0.064
145173,-0.066
145238,-0.065
145239,-0.056
145240,-0.051000000000000004
145241,-0.05
145242,-0.048
145243,-0.043000000000000003
145244,-0.039
145245,-0.039
145246,-0.04
145247,-0.036000000000000004
145248,-0.028
145249,-0.02
145250,-0.016
145251,-0.018000000000000002
145252,-0.02
145253,-0.018000000000000002
145318,-0.015
145319,-0.013000000000000001
145320,-0.011
145321,-0.01
145322,-0.007
145323,-0.003
145324,0.002
145325,0.008
145326,0.011
145327,0.011
145328,0.006
145329,0.001
145330,-0.003
145331,-0.003
145332,0
145333,0.006
145398,0.01
145399,0.008
145400,0.001
145401,-0.006
145402,-0.011
145403,-0.015
145404,-0.022
145405,-0.031
145406,-0.04
145407,-0.05
145408,-0.059000000000000004
145409,-0.066
145410,-0.069
145411,-0.074
145412,-0.084
145413,-0.091
145478,-0.093
145479,-0.09
145480,-0.088
145481,-0.089
145482,-0.094
145483,-0.1
145484,-0.108
145485,-0.114
145486,-0.113
145487,-0.112
145488,-0.116
145489,-0.11900000000000001
145490,-0.115
145491,-0.108
145492,-0.112
145493,-0.126
145558,-0.135
145559,-0.132
145560,-0.121
145561,-0.117
145562,-0.121
145563,-0.124
145564,-0.127
145565,-0.129
145566,-0.132
145567,-0.134
145568,-0.14
145569,-0.146
145570,-0.146
145571,-0.139
145572,-0.134
145573,-0.136
145638,-0.145
145639,-0.152
145640,-0.155
145641,-0.156
145642,-0.157
145643,-0.159
145644,-0.166
145645,-0.17200000000000001
145646,-0.17300000000000001
145647,-0.168
145648,-0.168
145649,-0.17400000000000002
145650,-0.181
145651,-0.183
145652,-0.181
145653,-0.181
145718,-0.184
145719,-0.186
145720,-0.188
145721,-0.19
145722,-0.191
145723,-0.186
145724,-0.179
145725,-0.179
145726,-0.185
145727,-0.19
145728,-0.19
145729,-0.185
145730,-0.181
145731,-0.178
145732,-0.177
145733,-0.176
145798,-0.178
145799,-0.18
145800,-0.185
145801,-0.187
145802,-0.179
145803,-0.164
145804,-0.159
145805,-0.163
145806,-0.17200000000000001
145807,-0.176
145808,-0.177
145809,-0.17400000000000002
145810,-0.171
145811,-0.164
145812,-0.153
145813,-0.14
145878,-0.128
145879,-0.123
145880,-0.127
145881,-0.135
145882,-0.138
145883,-0.14
145884,-0.148
145885,-0.161
145886,-0.169
145887,-0.167
145888,-0.164
145889,-0.163
145890,-0.159
145891,-0.152
145892,-0.148
145893,-0.148
145958,-0.15
145959,-0.154
145960,-0.154
145961,-0.108
145962,0.041
145963,0.314
145964,0.612
145965,0.707
145966,0.41200000000000003
145967,-0.202
145968,-0.805
145969,-1.067
145970,-0.936
145971,-0.629
145972,-0.374
145973,-0.23700000000000002
146038,-0.168
146039,-0.12
146040,-0.089
146041,-0.075
146042,-0.068
146043,-0.056
146044,-0.044
146045,-0.037
146046,-0.031
146047,-0.024
146048,-0.018000000000000002
146049,-0.012
146050,-0.006
146051,-0.001
146052,0.005
146053,0.012
146118,0.023
146119,0.035
146120,0.044
146121,0.046
146122,0.047
146123,0.05
146124,0.052000000000000005
146125,0.052000000000000005
146126,0.056
146127,0.066
146128,0.079
146129,0.08600000000000001
146130,0.089
146131,0.089
146132,0.088
146133,0.08600000000000001
146198,0.08700000000000001
146199,0.089
146200,0.091
146201,0.094
146202,0.098
146203,0.10200000000000001
146204,0.10200000000000001
146205,0.094
146206,0.08600000000000001
146207,0.081
146208,0.078
146209,0.073
146210,0.07
146211,0.062
146212,0.05
146213,0.037
146278,0.03
146279,0.028
146280,0.029
146281,0.028
146282,0.027
146283,0.026000000000000002
146284,0.019
146285,0.008
146286,0.003
146287,0.005
146288,0.008
146289,0.005
146290,0
146291,-0.006
146292,-0.013000000000000001
146293,-0.02
146358,-0.018000000000000002
146359,-0.008
146360,-0.003
146361,-0.004
146362,-0.007
146363,-0.007
146364,-0.005
146365,-0.002
146366,0.002
146367,0.001
146368,0
146369,-0.003
146370,-0.001
146371,0.005
146372,0.006
146373,0.003
146438,0.003
146439,0.004
146440,0.001
146441,-0.005
146442,-0.011
146443,-0.013000000000000001
146444,-0.015
146445,-0.018000000000000002
146446,-0.026000000000000002
146447,-0.031
146448,-0.031
146449,-0.027
146450,-0.021
146451,-0.02
146452,-0.024
146453,-0.032
146518,-0.036000000000000004
146519,-0.036000000000000004
146520,-0.035
146521,-0.035
146522,-0.037
146523,-0.037
146524,-0.038
146525,-0.041
146526,-0.04
146527,-0.034
146528,-0.029
146529,-0.031
146530,-0.039
146531,-0.039
146532,-0.034
146533,-0.028
146598,-0.029
146599,-0.032
146600,-0.035
146601,-0.033
146602,-0.027
146603,-0.022
146604,-0.022
146605,-0.024
146606,-0.024
146607,-0.022
146608,-0.021
146609,-0.018000000000000002
146610,-0.016
146611,-0.016
146612,-0.02
146613,-0.023
146678,-0.02
146679,-0.016
146680,-0.011
146681,-0.004
146682,0.009000000000000001
146683,0.026000000000000002
146684,0.038
146685,0.036000000000000004
146686,0.024
146687,0.008
146688,0
146689,0
146690,0.004
146691,0.002
146692,-0.008
146693,-0.015
146758,-0.017
146759,-0.016
146760,-0.018000000000000002
146761,-0.013000000000000001
146762,0
146763,0.005
146764,-0.008
146765,-0.012
146766,0.049
146767,0.225
146768,0.518
146769,0.801
146770,0.834
146771,0.455
146772,-0.197
146773,-0.736
146838,-0.864
146839,-0.639
146840,-0.341
146841,-0.163
146842,-0.089
146843,-0.041
146844,0
146845,0.021
146846,0.024
146847,0.023
146848,0.026000000000000002
146849,0.031
146850,0.041
146851,0.051000000000000004
146852,0.055
146853,0.056
146918,0.056
146919,0.058
146920,0.058
146921,0.06
146922,0.063
146923,0.068
146924,0.074
146925,0.078
146926,0.085
146927,0.088
146928,0.08600000000000001
146929,0.084
146930,0.09
146931,0.099
146932,0.10200000000000001
146933,0.1
146998,0.101
146999,0.109
147000,0.111
147001,0.109
147002,0.11
147003,0.116
147004,0.121
147005,0.11800000000000001
147006,0.113
147007,0.112
147008,0.115
147009,0.114
147010,0.106
147011,0.099
147012,0.092
147013,0.085
147078,0.078
147079,0.07
147080,0.062
147081,0.055
147082,0.047
147083,0.04
147084,0.031
147085,0.024
147086,0.019
147087,0.012
147088,0.007
147089,0.003
147090,0.005
147091,0.007
147092,0.004
147093,-0.004
147158,-0.013000000000000001
147159,-0.021
147160,-0.027
147161,-0.027
147162,-0.026000000000000002
147163,-0.025
147164,-0.03
147165,-0.035
147166,-0.035
147167,-0.028
147168,-0.021
147169,-0.021
147170,-0.025
147171,-0.027
147172,-0.029
147173,-0.029
147238,-0.03
147239,-0.028
147240,-0.026000000000000002
147241,-0.024
147242,-0.025
147243,-0.025
147244,-0.029
147245,-0.033
147246,-0.034
147247,-0.03
147248,-0.03
147249,-0.036000000000000004
147250,-0.042
147251,-0.041
147252,-0.039
147253,-0.042
147318,-0.05
147319,-0.056
147320,-0.061
147321,-0.063
147322,-0.063
147323,-0.062
147324,-0.063
147325,-0.065
147326,-0.068
147327,-0.068
147328,-0.066
147329,-0.068
147330,-0.073
147331,-0.075
147332,-0.07
147333,-0.066
147398,-0.067
147399,-0.07100000000000001
147400,-0.07200000000000001
147401,-0.07
147402,-0.066
147403,-0.065
147404,-0.067
147405,-0.067
147406,-0.065
147407,-0.065
147408,-0.066
147409,-0.066
147410,-0.066
147411,-0.065
147412,-0.063
147413,-0.063
147478,-0.064
147479,-0.065
147480,-0.063
147481,-0.061
147482,-0.06
147483,-0.059000000000000004
147484,-0.061
147485,-0.067
147486,-0.067
147487,-0.06
147488,-0.05
147489,-0.043000000000000003
147490,-0.038
147491,-0.028
147492,-0.016
147493,-0.006
147558,-0.006
147559,-0.014
147560,-0.021
147561,-0.025
147562,-0.034
147563,-0.044
147564,-0.051000000000000004
147565,-0.048
147566,-0.044
147567,-0.045
147568,-0.051000000000000004
147569,-0.053
147570,-0.046
147571,-0.04
147572,-0.042
147573,-0.051000000000000004
147638,-0.043000000000000003
147639,0.013000000000000001
147640,0.17200000000000001
147641,0.453
147642,0.747
147643,0.808
147644,0.454
147645,-0.178
147646,-0.6990000000000001
147647,-0.8270000000000001
147648,-0.621
147649,-0.353
147650,-0.19
147651,-0.12
147652,-0.073
147653,-0.034
147718,-0.017
147719,-0.018000000000000002
147720,-0.021
147721,-0.014
147722,-0.002
147723,0.005
147724,0.005
147725,0.004
147726,0.006
147727,0.011
147728,0.013000000000000001
147729,0.016
147730,0.019
147731,0.021
147732,0.021
147733,0.024
147798,0.028
147799,0.031
147800,0.034
147801,0.037
147802,0.041
147803,0.043000000000000003
147804,0.046
147805,0.05
147806,0.057
147807,0.068
147808,0.07200000000000001
147809,0.07200000000000001
147810,0.069
147811,0.073
147812,0.08
147813,0.083
147878,0.082
147879,0.078
147880,0.076
147881,0.078
147882,0.079
147883,0.078
147884,0.07100000000000001
147885,0.06
147886,0.051000000000000004
147887,0.045
147888,0.038
147889,0.028
147890,0.018000000000000002
147891,0.008
147892,-0.001
147893,-0.009000000000000001
147958,-0.01
147959,-0.008
147960,-0.008
147961,-0.011
147962,-0.014
147963,-0.015
147964,-0.019
147965,-0.025
147966,-0.028
147967,-0.031
147968,-0.039
147969,-0.047
147970,-0.054
147971,-0.054
147972,-0.055
147973,-0.061
148038,-0.068
148039,-0.07100000000000001
148040,-0.068
148041,-0.063
148042,-0.056
148043,-0.055
148044,-0.059000000000000004
148045,-0.062
148046,-0.058
148047,-0.055
148048,-0.053
148049,-0.054
148050,-0.054
148051,-0.051000000000000004
148052,-0.05
148053,-0.05
148118,-0.051000000000000004
148119,-0.051000000000000004
148120,-0.051000000000000004
148121,-0.051000000000000004
148122,-0.051000000000000004
148123,-0.058
148124,-0.068
148125,-0.074
148126,-0.07100000000000001
148127,-0.066
148128,-0.068
148129,-0.076
148130,-0.079
148131,-0.075
148132,-0.076
148133,-0.083
148198,-0.08600000000000001
148199,-0.084
148200,-0.084
148201,-0.088
148202,-0.089
148203,-0.088
148204,-0.08600000000000001
148205,-0.084
148206,-0.083
148207,-0.082
148208,-0.084
148209,-0.08700000000000001
148210,-0.08600000000000001
148211,-0.08
148212,-0.078
148213,-0.082
148278,-0.08600000000000001
148279,-0.085
148280,-0.082
148281,-0.082
148282,-0.079
148283,-0.074
148284,-0.069
148285,-0.07
148286,-0.075
148287,-0.078
148288,-0.078
148289,-0.075
148290,-0.069
148291,-0.066
148292,-0.069
148293,-0.074
148358,-0.073
148359,-0.069
148360,-0.067
148361,-0.07
148362,-0.07200000000000001
148363,-0.069
148364,-0.064
148365,-0.063
148366,-0.065
148367,-0.063
148368,-0.058
148369,-0.051000000000000004
148370,-0.041
148371,-0.032
148372,-0.022
148373,-0.015
148438,-0.013000000000000001
148439,-0.011
148440,-0.018000000000000002
148441,-0.031
148442,-0.042
148443,-0.048
148444,-0.047
148445,-0.049
148446,-0.05
148447,-0.053
148448,-0.053
148449,-0.055
148450,-0.049
148451,-0.039
148452,-0.04
148453,-0.051000000000000004
148518,-0.052000000000000005
148519,0.002
148520,0.167
148521,0.455
148522,0.741
148523,0.772
148524,0.394
148525,-0.233
148526,-0.718
148527,-0.811
148528,-0.597
148529,-0.338
148530,-0.183
148531,-0.11800000000000001
148532,-0.08
148533,-0.05
148598,-0.03
148599,-0.018000000000000002
148600,-0.013000000000000001
148601,-0.011
148602,-0.011
148603,-0.01
148604,-0.007
148605,-0.006
148606,-0.003
148607,-0.001
148608,0.002
148609,0.003
148610,0.006
148611,0.013000000000000001
148612,0.019
148613,0.023
148678,0.025
148679,0.024
148680,0.023
148681,0.026000000000000002
148682,0.034
148683,0.042
148684,0.046
148685,0.045
148686,0.05
148687,0.056
148688,0.06
148689,0.058
148690,0.06
148691,0.066
148692,0.07100000000000001
148693,0.07200000000000001
148758,0.068
148759,0.064
148760,0.06
148761,0.06
148762,0.061
148763,0.059000000000000004
148764,0.052000000000000005
148765,0.044
148766,0.039
148767,0.032
148768,0.019
148769,0.006
148770,-0.005
148771,-0.012
148772,-0.021
148773,-0.028
148838,-0.033
148839,-0.035
148840,-0.035
148841,-0.036000000000000004
148842,-0.039
148843,-0.042
148844,-0.042
148845,-0.041
148846,-0.046
148847,-0.056
148848,-0.062
148849,-0.064
148850,-0.063
148851,-0.068
148852,-0.076
148853,-0.08
148918,-0.082
148919,-0.08
148920,-0.077
148921,-0.08
148922,-0.08
148923,-0.079
148924,-0.077
148925,-0.075
148926,-0.075
148927,-0.073
148928,-0.074
148929,-0.077
148930,-0.082
148931,-0.085
148932,-0.085
148933,-0.085
148998,-0.082
148999,-0.08
149000,-0.081
149001,-0.08600000000000001
149002,-0.093
149003,-0.097
149004,-0.097
149005,-0.098
149006,-0.1
149007,-0.10300000000000001
149008,-0.105
149009,-0.108
149010,-0.111
149011,-0.114
149012,-0.117
149013,-0.121
149078,-0.122
149079,-0.123
149080,-0.124
149081,-0.124
149082,-0.121
149083,-0.122
149084,-0.127
149085,-0.132
149086,-0.132
149087,-0.124
149088,-0.116
149089,-0.116
149090,-0.121
149091,-0.127
149092,-0.127
149093,-0.125
149158,-0.115
149159,-0.111
149160,-0.113
149161,-0.11900000000000001
149162,-0.122
149163,-0.122
149164,-0.121
149165,-0.124
149166,-0.124
149167,-0.122
149168,-0.117
149169,-0.11800000000000001
149170,-0.122
149171,-0.125
149172,-0.123
149173,-0.11800000000000001
149238,-0.114
149239,-0.114
149240,-0.121
149241,-0.123
149242,-0.12
149243,-0.113
149244,-0.109
149245,-0.112
149246,-0.117
149247,-0.11900000000000001
149248,-0.117
149249,-0.111
149250,-0.10300000000000001
149251,-0.092
149252,-0.084
149253,-0.075
149318,-0.067
149319,-0.066
149320,-0.07
149321,-0.079
149322,-0.08700000000000001
149323,-0.098
149324,-0.109
149325,-0.116
149326,-0.117
149327,-0.111
149328,-0.112
149329,-0.114
149330,-0.113
149331,-0.10400000000000001
149332,-0.096
149333,-0.097
149398,-0.109
149399,-0.109
149400,-0.063
149401,0.083
149402,0.34700000000000003
149403,0.626
149404,0.6880000000000001
149405,0.355
149406,-0.269
149407,-0.8270000000000001
149408,-1.014
149409,-0.834
149410,-0.531
149411,-0.313
149412,-0.209
149413,-0.154
149478,-0.111
149479,-0.083
149480,-0.078
149481,-0.083
149482,-0.078
149483,-0.063
149484,-0.053
149485,-0.053
149486,-0.057
149487,-0.06
149488,-0.056
149489,-0.05
149490,-0.042
149491,-0.035
149492,-0.032
149493,-0.03
149558,-0.026000000000000002
149559,-0.023
149560,-0.024
149561,-0.022
149562,-0.015
149563,-0.008
149564,-0.011
149565,-0.015
149566,-0.015
149567,-0.011
149568,-0.006
149569,0
149570,0.005
149571,0.003
149572,-0.003
149573,-0.006
149638,-0.001
149639,0.004
149640,0.005
149641,-0.001
149642,-0.004
149643,-0.01
149644,-0.017
149645,-0.024
149646,-0.03
149647,-0.035
149648,-0.042
149649,-0.052000000000000005
149650,-0.061
149651,-0.07100000000000001
149652,-0.081
149653,-0.089
149718,-0.092
149719,-0.093
149720,-0.098
149721,-0.10300000000000001
149722,-0.101
149723,-0.098
149724,-0.096
149725,-0.101
149726,-0.109
149727,-0.115
149728,-0.117
149729,-0.12
149730,-0.122
149731,-0.12
149732,-0.117
149733,-0.117
149798,-0.122
149799,-0.123
149800,-0.122
149801,-0.121
149802,-0.126
149803,-0.133
149804,-0.136
149805,-0.137
149806,-0.139
149807,-0.139
149808,-0.132
149809,-0.115
149810,-0.109
149811,-0.114
149812,-0.126
149813,-0.135
149878,-0.136
149879,-0.131
149880,-0.13
149881,-0.134
149882,-0.14300000000000002
149883,-0.148
149884,-0.148
149885,-0.148
149886,-0.148
149887,-0.155
149888,-0.164
149889,-0.168
149890,-0.167
149891,-0.168
149892,-0.17200000000000001
149893,-0.176
149958,-0.171
149959,-0.162
149960,-0.161
149961,-0.165
149962,-0.167
149963,-0.17
149964,-0.17200000000000001
149965,-0.17500000000000002
149966,-0.17400000000000002
149967,-0.17
149968,-0.166
149969,-0.164
149970,-0.163
149971,-0.161
149972,-0.16
149973,-0.164
150038,-0.167
150039,-0.166
150040,-0.159
150041,-0.151
150042,-0.148
150043,-0.146
150044,-0.14200000000000002
150045,-0.139
150046,-0.138
150047,-0.137
150048,-0.135
150049,-0.129
150050,-0.123
150051,-0.11800000000000001
150052,-0.115
150053,-0.112
150118,-0.107
150119,-0.098
150120,-0.089
150121,-0.085
150122,-0.085
150123,-0.082
150124,-0.07200000000000001
150125,-0.055
150126,-0.035
150127,-0.021
150128,-0.017
150129,-0.022
150130,-0.032
150131,-0.044
150132,-0.051000000000000004
150133,-0.049
150198,-0.042
150199,-0.04
150200,-0.046
150201,-0.048
150202,-0.041
150203,-0.032
150204,-0.026000000000000002
150205,-0.023
150206,-0.021
150207,-0.028
150208,-0.03
150209,0.014
150210,0.162
150211,0.431
150212,0.728
150213,0.8300000000000001
150278,0.55
150279,-0.06
150280,-0.667
150281,-0.934
150282,-0.803
150283,-0.497
150284,-0.249
150285,-0.11800000000000001
150286,-0.05
150287,-0.004
150288,0.02
150289,0.028
150290,0.039
150291,0.051000000000000004
150292,0.059000000000000004
150293,0.06
150358,0.06
150359,0.065
150360,0.07200000000000001
150361,0.078
150362,0.08700000000000001
150363,0.095
150364,0.099
150365,0.098
150366,0.101
150367,0.107
150368,0.111
150369,0.114
150370,0.121
150371,0.126
150372,0.125
150373,0.125
150438,0.127
150439,0.135
150440,0.14
150441,0.14100000000000001
150442,0.14200000000000002
150443,0.14400000000000002
150444,0.146
150445,0.15
150446,0.153
150447,0.157
150448,0.156
150449,0.153
150450,0.153
150451,0.154
150452,0.153
150453,0.148
150518,0.14
150519,0.132
150520,0.126
150521,0.117
150522,0.109
150523,0.10200000000000001
150524,0.095
150525,0.08700000000000001
150526,0.077
150527,0.07100000000000001
150528,0.067
150529,0.062
150530,0.054
150531,0.045
150532,0.039
150533,0.04
150598,0.043000000000000003
150599,0.045
150600,0.043000000000000003
150601,0.035
150602,0.03
150603,0.025
150604,0.018000000000000002
150605,0.013000000000000001
150606,0.013000000000000001
150607,0.015
150608,0.015
150609,0.014
150610,0.017
150611,0.024
150612,0.027
150613,0.023
150678,0.021
150679,0.022
150680,0.016
150681,0.01
150682,0.01
150683,0.022
150684,0.032
150685,0.032
150686,0.027
150687,0.023
150688,0.021
150689,0.016
150690,0.01
150691,0.005
150692,0
150693,-0.002
150758,-0.002
150759,-0.002
150760,-0.005
150761,-0.01
150762,-0.014
150763,-0.018000000000000002
150764,-0.02
150765,-0.022
150766,-0.02
150767,-0.019
150768,-0.023
150769,-0.03
150770,-0.035
150771,-0.032
150772,-0.026000000000000002
150773,-0.021
150838,-0.02
150839,-0.024
150840,-0.029
150841,-0.029
150842,-0.028
150843,-0.026000000000000002
150844,-0.027
150845,-0.028
150846,-0.028
150847,-0.027
150848,-0.026000000000000002
150849,-0.024
150850,-0.022
150851,-0.018000000000000002
150852,-0.019
150853,-0.021
150918,-0.023
150919,-0.023
150920,-0.022
150921,-0.019
150922,-0.021
150923,-0.024
150924,-0.026000000000000002
150925,-0.023
150926,-0.014
150927,-0.007
150928,-0.009000000000000001
150929,-0.012
150930,-0.015
150931,-0.015
150932,-0.018000000000000002
150933,-0.017
150998,-0.012
150999,-0.001
151000,0.013000000000000001
151001,0.029
151002,0.042
151003,0.046
151004,0.041
151005,0.03
151006,0.021
151007,0.013000000000000001
151008,0.002
151009,-0.009000000000000001
151010,-0.009000000000000001
151011,-0.006
151012,-0.002
151013,-0.003
151078,-0.006
151079,-0.007
151080,-0.001
151081,0.004
151082,0.001
151083,-0.005
151084,0.022
151085,0.138
151086,0.386
151087,0.705
151088,0.88
151089,0.677
151090,0.106
151091,-0.515
151092,-0.812
151093,-0.711
151158,-0.434
151159,-0.219
151160,-0.11900000000000001
151161,-0.066
151162,-0.02
151163,0.011
151164,0.019
151165,0.02
151166,0.021
151167,0.024
151168,0.027
151169,0.032
151170,0.037
151171,0.04
151172,0.042
151173,0.042
151238,0.043000000000000003
151239,0.046
151240,0.048
151241,0.05
151242,0.049
151243,0.049
151244,0.053
151245,0.063
151246,0.074
151247,0.08
151248,0.08
151249,0.079
151250,0.081
151251,0.084
151252,0.08600000000000001
151253,0.088
151318,0.093
151319,0.098
151320,0.101
151321,0.10400000000000001
151322,0.106
151323,0.106
151324,0.101
151325,0.099
151326,0.1
151327,0.099
151328,0.095
151329,0.088
151330,0.085
151331,0.083
151332,0.077
151333,0.064
151398,0.051000000000000004
151399,0.041
151400,0.033
151401,0.024
151402,0.016
151403,0.01
151404,0.004
151405,-0.001
151406,-0.003
151407,-0.003
151408,-0.005
151409,-0.005
151410,-0.01
151411,-0.016
151412,-0.027
151413,-0.031
151478,-0.031
151479,-0.033
151480,-0.042
151481,-0.052000000000000005
151482,-0.055
151483,-0.05
151484,-0.049
151485,-0.052000000000000005
151486,-0.056
151487,-0.053
151488,-0.05
151489,-0.049
151490,-0.052000000000000005
151491,-0.051000000000000004
151492,-0.047
151493,-0.042
151558,-0.042
151559,-0.044
151560,-0.045
151561,-0.041
151562,-0.035
151563,-0.034
151564,-0.037
151565,-0.042
151566,-0.044
151567,-0.043000000000000003
151568,-0.046
151569,-0.05
151570,-0.053
151571,-0.054
151572,-0.058
151573,-0.059000000000000004
151638,-0.057
151639,-0.056
151640,-0.061
151641,-0.066
151642,-0.067
151643,-0.066
151644,-0.068
151645,-0.073
151646,-0.074
151647,-0.07
151648,-0.068
151649,-0.069
151650,-0.07100000000000001
151651,-0.073
151652,-0.078
151653,-0.082
151718,-0.081
151719,-0.076
151720,-0.07200000000000001
151721,-0.07
151722,-0.07100000000000001
151723,-0.07
151724,-0.07100000000000001
151725,-0.077
151726,-0.079
151727,-0.076
151728,-0.069
151729,-0.068
151730,-0.068
151731,-0.066
151732,-0.064
151733,-0.066
151798,-0.07
151799,-0.074
151800,-0.07100000000000001
151801,-0.07100000000000001
151802,-0.066
151803,-0.062
151804,-0.06
151805,-0.062
151806,-0.064
151807,-0.061
151808,-0.057
151809,-0.058
151810,-0.062
151811,-0.066
151812,-0.063
151813,-0.056
151878,-0.051000000000000004
151879,-0.047
151880,-0.042
151881,-0.027
151882,-0.006
151883,0.003
151884,-0.002
151885,-0.013000000000000001
151886,-0.019
151887,-0.024
151888,-0.035
151889,-0.048
151890,-0.052000000000000005
151891,-0.047
151892,-0.04
151893,-0.042
151958,-0.046
151959,-0.048
151960,-0.044
151961,-0.038
151962,-0.043000000000000003
151963,-0.05
151964,-0.035
151965,0.047
151966,0.248
151967,0.555
151968,0.804
151969,0.741
151970,0.272
151971,-0.365
151972,-0.777
151973,-0.779
152038,-0.527
152039,-0.28600000000000003
152040,-0.161
152041,-0.108
152042,-0.066
152043,-0.035
152044,-0.022
152045,-0.018000000000000002
152046,-0.014
152047,-0.008
152048,-0.005
152049,-0.001
152050,0.002
152051,0.004
152052,0.005
152053,0.007
152118,0.01
152119,0.01
152120,0.013000000000000001
152121,0.019
152122,0.026000000000000002
152123,0.025
152124,0.02
152125,0.021
152126,0.032
152127,0.043000000000000003
152128,0.046
152129,0.043000000000000003
152130,0.047
152131,0.055
152132,0.06
152133,0.061
152198,0.063
152199,0.069
152200,0.074
152201,0.073
152202,0.073
152203,0.076
152204,0.082
152205,0.082
152206,0.074
152207,0.067
152208,0.066
152209,0.067
152210,0.065
152211,0.056
152212,0.043000000000000003
152213,0.035
152278,0.029
152279,0.024
152280,0.015
152281,0.003
152282,-0.01
152283,-0.017
152284,-0.023
152285,-0.024
152286,-0.024
152287,-0.024
152288,-0.027
152289,-0.027
152290,-0.025
152291,-0.027
152292,-0.036000000000000004
152293,-0.045
152358,-0.049
152359,-0.051000000000000004
152360,-0.058
152361,-0.063
152362,-0.06
152363,-0.055
152364,-0.055
152365,-0.064
152366,-0.07100000000000001
152367,-0.068
152368,-0.06
152369,-0.056
152370,-0.054
152371,-0.056
152372,-0.059000000000000004
152373,-0.061
152438,-0.058
152439,-0.051000000000000004
152440,-0.047
152441,-0.05
152442,-0.054
152443,-0.056
152444,-0.056
152445,-0.055
152446,-0.053
152447,-0.054
152448,-0.057
152449,-0.06
152450,-0.061
152451,-0.062
152452,-0.065
152453,-0.07100000000000001
152518,-0.078
152519,-0.084
152520,-0.08700000000000001
152521,-0.08700000000000001
152522,-0.084
152523,-0.08
152524,-0.085
152525,-0.092
152526,-0.095
152527,-0.093
152528,-0.093
152529,-0.096
152530,-0.098
152531,-0.095
152532,-0.093
152533,-0.098
152598,-0.10200000000000001
152599,-0.10300000000000001
152600,-0.098
152601,-0.093
152602,-0.09
152603,-0.089
152604,-0.091
152605,-0.094
152606,-0.098
152607,-0.1
152608,-0.097
152609,-0.096
152610,-0.095
152611,-0.098
152612,-0.099
152613,-0.099
152678,-0.098
152679,-0.095
152680,-0.094
152681,-0.092
152682,-0.09
152683,-0.089
152684,-0.094
152685,-0.1
152686,-0.101
152687,-0.095
152688,-0.092
152689,-0.091
152690,-0.089
152691,-0.089
152692,-0.08600000000000001
152693,-0.085
152758,-0.08600000000000001
152759,-0.089
152760,-0.08600000000000001
152761,-0.077
152762,-0.062
152763,-0.053
152764,-0.05
152765,-0.045
152766,-0.037
152767,-0.037
152768,-0.045
152769,-0.055
152770,-0.06
152771,-0.064
152772,-0.073
152773,-0.079
152838,-0.079
